Date,Time,R_P,FdRt,OzasD,Fd_S,Gob_1,Gob2,SumGOB,WBT1,WBT2,Sp
11/25/2019,16:00:00,6696.560944,325058.2432,848.2999878,0.790000021,4288.310534,4716.89946,9005.209993,349.4608761,352.9675084,
11/25/2019,20:00:00,6697.155153,324897.7056,848.2999878,0.790000021,4295.717023,4726.862322,9022.579345,349.5519056,353.1758948,
11/26/2019,00:00:00,6697.796033,325002.5437,848.2999878,0.790000021,4301.762254,4734.68536,9036.447614,349.5930712,353.2569307,
11/26/2019,04:00:00,6697.573957,325067.5673,848.2999878,0.790000021,4299.936708,4734.708181,9034.644889,349.5540886,353.2328368,10.89999962
11/26/2019,08:00:00,6697.799425,325151.6782,848.4499969,0.827499986,4301.752969,4727.771046,9029.524015,349.5883289,353.2149515,
11/26/2019,12:00:00,6697.657395,325262.8454,848.5,0.839999974,4302.995847,4743.492564,9046.488412,349.5825452,353.2731698,
11/26/2019,16:00:00,6698.556935,325015.5655,848.5,0.839999974,4303.165698,4740.417594,9043.583292,349.6067416,353.2131163,
11/26/2019,20:00:00,6702.352238,325031.1035,848.5,0.839999974,4333.671423,4772.378051,9106.049473,349.6807764,353.3555842,
11/27/2019,00:00:00,6722.015583,325063.1262,848.5,0.839999974,4568.381998,5029.483545,9597.865543,349.3338932,353.3165853,
11/27/2019,04:00:00,6732.998692,325009.1339,848.5,0.839999974,4685.618461,5132.056429,9817.67489,349.159092,353.2130015,10.10000038
11/27/2019,08:00:00,6728.365816,324972.1486,848.4250183,0.855000004,4629.076617,5085.297042,9714.373658,349.3170138,353.4658635,
11/27/2019,12:00:00,6706.384549,325022.6031,848.4000244,0.860000014,4377.765348,4824.315952,9202.0813,349.6771294,353.6162455,
11/27/2019,16:00:00,6710.723057,324937.3937,848.4000244,0.860000014,4390.688548,4868.626435,9259.314983,349.9773015,354.1546069,
11/27/2019,20:00:00,6713.019022,325021.6517,848.4000244,0.860000014,4419.565317,4884.002828,9303.568145,350.5316059,354.8233599,
11/28/2019,00:00:00,6717.698672,325004.0011,848.4000244,0.860000014,4494.044891,4960.258834,9454.303725,350.7352254,355.3759822,
11/28/2019,04:00:00,6726.772393,324994.3546,848.4000244,0.860000014,4594.143243,5071.766873,9665.910116,350.7358208,355.5912734,7.5
11/28/2019,08:00:00,6745.482474,324991.7218,850.2750244,0.829999998,4774.16579,5233.932644,10008.09843,350.4550373,355.2421643,
11/28/2019,12:00:00,6753.898339,324985.6333,850.9000244,0.819999993,4588.428212,5034.769966,9623.198178,350.7368065,353.8265127,
11/28/2019,16:00:00,6757.823353,325001.5741,850.9000244,0.819999993,4687.711779,5134.969236,9822.681015,350.7740195,353.6529241,
11/28/2019,20:00:00,6764.117023,324961.1902,850.9000244,0.819999993,4788.252599,5216.797262,10005.04986,351.0552439,354.169852,
11/29/2019,00:00:00,3512.344903,142179.3203,850.9000244,0.819999993,2053.846121,2236.717185,4290.563306,337.4571204,340.3421528,
11/29/2019,04:00:00,229.9234987,60.29538495,850.9000244,0.819999993,17.95579061,520.8987543,538.8545449,301.6001874,302.1186825,
11/29/2019,08:00:00,281.9219361,52.10337351,850.9000244,0.819999993,21.65552597,657.1342541,678.78978,285.069946,292.0030353,
11/29/2019,12:00:00,280.4751872,48.35028127,850.9000244,0.819999993,22.5300067,576.087059,598.6170657,276.5078374,284.6423564,
11/29/2019,16:00:00,278.054732,45.99151631,850.9000244,0.819999993,22.18435223,560.0177867,582.2021389,270.0779204,278.2357327,
11/29/2019,20:00:00,276.1747444,46.21625686,850.9000244,0.819999993,18.06657807,568.338097,586.4046751,263.3117329,272.4266325,
11/30/2019,00:00:00,275.6211999,35.84576528,850.9000244,0.819999993,16.71059862,606.5300739,623.2406726,255.7755685,267.2004194,
11/30/2019,04:00:00,276.3898094,41.83096701,850.9000244,0.819999993,13.75041962,615.8679233,629.618343,247.2000536,262.6015853,
11/30/2019,08:00:00,275.5463631,36.17133756,850.9000244,0.819999993,12.29669069,603.8364244,616.1331151,237.9397834,258.5022197,
11/30/2019,12:00:00,276.585524,30.26758784,850.9000244,0.819999993,10.95197267,620.9979375,631.9499102,228.7417897,254.8341131,
11/30/2019,16:00:00,276.4506964,46.63920593,850.9000244,0.819999993,9.815738668,608.9088805,618.7246192,220.2542435,251.6649852,
11/30/2019,20:00:00,274.762088,46.63920593,850.9000244,0.819999993,9.429915174,609.5799906,619.0099057,213.0209387,248.735164,
12/1/2019,00:00:00,275.2417489,46.63920593,850.9000244,0.819999993,10.91459807,594.3663053,605.2809034,207.1363867,245.9216499,
12/1/2019,04:00:00,274.0208707,42.35459366,850.9000244,0.819999993,10.69661589,588.1489148,598.8455307,202.2641963,243.2868439,
12/1/2019,08:00:00,274.6030243,45.42825218,850.9000244,0.819999993,9.765189621,584.2285258,593.9937154,198.1223962,240.8374919,
12/1/2019,12:00:00,275.028353,46.57783515,850.9000244,0.819999993,8.950394649,587.4397213,596.390116,194.469634,238.5673864,
12/1/2019,16:00:00,275.1315696,46.63920593,850.9000244,0.819999993,10.58801885,590.5119942,601.1000131,191.1627225,236.3384516,
12/1/2019,20:00:00,276.4514182,46.63920593,850.9000244,0.819999993,9.784725444,549.8281114,559.6128369,188.0762584,234.2100422,
12/2/2019,00:00:00,272.992826,46.59829316,850.9000244,0.819999993,8.542601309,536.6328541,545.1754555,185.3521134,232.2401542,
12/2/2019,04:00:00,276.1810191,46.53023339,850.9000244,0.819999993,9.265109696,553.6734036,562.9385133,182.8635113,230.1821865,
12/2/2019,08:00:00,276.590904,46.63920593,850.9000244,0.819999993,10.30037879,551.0702907,561.3706694,180.3791177,228.309066,
12/2/2019,12:00:00,276.5219871,46.40639562,850.9000244,0.819999993,10.43707519,596.4091001,606.8461753,177.8263632,226.5890411,
12/2/2019,16:00:00,276.8562508,28.33161459,850.9000244,0.819999993,9.54184416,603.0601433,612.6019874,174.9867563,225.0375704,
12/2/2019,20:00:00,271.805847,19.56761554,850.9000244,0.819999993,8.470563425,597.5139733,605.9845367,171.7555415,223.5586766,
12/3/2019,00:00:00,264.8317334,46.59829208,850.9000244,0.819999993,10.85426029,635.50871,646.3629703,167.5246796,222.0429127,
12/3/2019,04:00:00,269.857052,46.63920593,850.9000244,0.819999993,9.997505822,631.8440993,641.8416051,161.2875911,220.493812,
12/3/2019,08:00:00,274.546644,46.63920593,850.9000244,0.819999993,10.03304009,686.3654051,696.3984452,153.6147554,218.9292896,
12/3/2019,12:00:00,276.9374899,46.63920593,850.9000244,0.819999993,10.75981413,698.2716732,709.0314873,145.1673882,217.243174,
12/3/2019,16:00:00,276.4731009,46.63920593,850.9000244,0.819999993,11.21633482,703.3655106,714.5818455,134.859844,215.3963058,
12/3/2019,20:00:00,276.780873,46.42088926,850.9000244,0.819999993,10.7692878,695.5912766,706.3605644,121.2987534,213.2171226,
12/4/2019,00:00:00,277.1394491,45.09820339,850.9000244,0.819999993,10.49878367,690.7192577,701.2180414,106.5838022,210.8609045,
12/4/2019,04:00:00,277.0323959,44.30007695,850.9000244,0.819999993,10.52591499,687.6486431,698.1745581,93.28660281,208.2485278,
12/4/2019,08:00:00,273.5655914,45.36431702,850.9000244,0.819999993,13.27254484,494.9009741,508.173519,82.75078116,205.4510255,
12/4/2019,12:00:00,256.0431933,44.39531907,850.9000244,0.819999993,10.30928772,2.362798098,12.67208582,84.09537078,200.0398714,
12/4/2019,16:00:00,310.1670253,44.51868924,850.9000244,0.819999993,5.633031876,2.334615474,7.96764735,88.11066861,191.607181,
12/4/2019,20:00:00,333.8264371,41.92730588,850.9000244,0.819999993,3.492184231,3.952980042,7.445164273,88.50494734,184.3870061,
12/5/2019,00:00:00,334.7877766,45.90300143,850.9000244,0.819999993,3.474016194,3.952980042,7.426996236,87.65653656,179.8570288,
12/5/2019,04:00:00,335.1536196,46.63920593,850.9000244,0.819999993,2.729975308,3.952980042,6.68295535,86.39794157,175.9555563,
12/5/2019,08:00:00,334.6786769,46.63920593,850.9000244,0.819999993,3.032071429,3.952980042,6.985051471,84.83563066,172.5089585,
12/5/2019,12:00:00,332.3953986,46.63920593,850.9000244,0.819999993,3.638259764,5.14982736,8.788087124,83.12944082,169.3576776,
12/5/2019,16:00:00,298.9903114,46.59823071,850.9000244,0.819999993,3.204817118,1017.338736,1020.543553,73.23268047,168.6586182,
12/5/2019,20:00:00,267.6798018,46.5710169,850.9000244,0.819999993,-1.666048845,784.5556917,782.8896428,61.14379656,172.2764475,
12/6/2019,00:00:00,285.0022166,46.63920593,850.9000244,0.819999993,3.188965283,808.5322514,811.7212166,55.73807558,172.7361189,
12/6/2019,04:00:00,285.3501844,46.63920593,850.9000244,0.819999993,5.286589458,808.619655,813.9062445,53.36865826,171.5278813,
12/6/2019,08:00:00,255.0801219,46.63920593,850.9000244,0.819999993,11.22454053,554.383096,565.6076365,52.79286514,169.8344083,
12/6/2019,12:00:00,282.5274079,46.61193075,850.9000244,0.819999993,1121.792127,45.81464145,1167.606768,53.70487837,168.1053238,
12/6/2019,16:00:00,304.2515383,46.63920593,850.9000244,0.819999993,11.5715722,1118.492743,1130.064315,55.42334473,166.1783546,
12/6/2019,20:00:00,278.2735329,46.63920593,850.9000244,0.819999993,13.76809892,683.5345942,697.3026931,56.4585122,163.791053,
12/7/2019,00:00:00,258.6421924,46.54374279,850.9000244,0.819999993,15.43576464,655.2918436,670.7276082,57.02364932,161.4915818,
12/7/2019,04:00:00,258.1815427,50.36326498,850.9000244,0.819999993,11.01415248,625.6122766,636.6264291,57.38755361,159.1016038,
12/7/2019,08:00:00,257.7208931,38.12987247,850.9000244,0.819999993,11.60210626,606.1931223,617.7952286,57.65134132,156.6622024,
12/7/2019,12:00:00,257.2602435,17.41125988,850.9000244,0.819999993,11.59454341,604.6990243,616.2935677,57.63086347,154.1396388,
12/7/2019,16:00:00,256.3596648,46.63920593,850.9000244,0.819999993,26.59280094,511.2950835,537.8878845,57.45575112,151.5351858,
12/7/2019,20:00:00,281.2148644,46.63920593,850.9000244,0.819999993,88.04665096,290.8989694,378.9456204,57.43156899,148.4882349,
12/8/2019,00:00:00,297.5358285,46.63920593,850.9000244,0.819999993,54.59359291,220.1730262,274.7666191,58.48864249,143.8830065,
12/8/2019,04:00:00,301.2615356,46.63920593,850.9000244,0.819999993,56.85786375,226.111896,282.9697598,60.98205343,138.8734755,
12/8/2019,08:00:00,301.2615356,46.63920593,850.9000244,0.819999993,57.60780505,219.8651849,277.4729899,64.80503105,134.5589739,
12/8/2019,12:00:00,301.2615356,36.82083101,850.9000244,0.819999993,58.0707196,222.3671791,280.4378987,69.87669775,130.4876002,
12/8/2019,16:00:00,301.2353371,20.27927864,850.9000244,0.819999993,65.34358934,209.074895,274.4184844,75.8390033,126.5079444,
12/8/2019,20:00:00,288.0674798,55.75034548,850.9000244,0.819999993,96.97307398,188.9374797,285.9105537,81.84674698,122.8230641,
12/9/2019,00:00:00,287.1400146,48.39606107,850.9000244,0.819999993,79.57534284,214.8510589,294.4264018,87.09556743,119.5116087,
12/9/2019,04:00:00,287.1400146,52.92716405,850.9000244,0.819999993,71.97054652,221.8743085,293.844855,90.42640532,116.9321735,
12/9/2019,08:00:00,289.1380983,60.82706261,850.9000244,0.819999993,85.90678535,170.009203,255.9159884,92.54799126,114.6390429,
12/9/2019,12:00:00,285.799224,22.00792888,850.9000244,0.819999993,72.13201427,169.1639511,241.2959654,93.8062766,111.7729332,
12/9/2019,16:00:00,287.9905495,47.9380328,850.9000244,0.819999993,65.54730668,190.8053052,256.3526119,94.58637337,107.0438659,
12/9/2019,20:00:00,293.2627053,57.78153339,850.9000244,0.819999993,72.03888249,226.7331032,298.7719857,95.35577309,101.8138185,
12/10/2019,00:00:00,300.2493248,60.73255922,850.9000244,0.819999993,48.99874254,291.079779,340.0785215,96.57148896,97.43662583,
12/10/2019,04:00:00,300.3200989,52.64906275,850.9000244,0.819999993,38.54404322,251.783324,290.3273672,98.47627069,92.38943221,
12/10/2019,08:00:00,300.3200989,65.8946599,850.9000244,0.819999993,35.67754973,229.2120308,264.8895805,100.6561116,86.11294704,
12/10/2019,12:00:00,300.3200989,79.12612978,850.9000244,0.819999993,36.12686563,223.2195617,259.3464273,102.9623708,80.57347581,
12/10/2019,16:00:00,300.1989745,68.98659422,850.9000244,0.819999993,34.92475966,202.4098004,237.3345601,105.0222706,78.87399791,
12/10/2019,20:00:00,299.6454385,55.97182663,850.9000244,0.819999993,34.57453052,161.3806273,195.9551579,106.7931686,79.32577379,
12/11/2019,00:00:00,300.5612266,46.26117093,850.9000244,0.819999993,34.70129489,191.4641319,226.1654268,108.2264436,79.62645092,
12/11/2019,04:00:00,300.567159,46.63920593,850.9000244,0.819999993,34.6640624,194.5653665,229.2294289,109.2600479,79.7941375,
12/11/2019,08:00:00,301.037904,51.21658876,850.9000244,0.819999993,35.9767428,157.6551396,193.6318824,109.8556042,79.84078859,
12/11/2019,12:00:00,301.2615356,62.4231255,850.9000244,0.819999993,35.52985599,53.35723817,88.88709416,110.290199,79.73316285,
12/11/2019,16:00:00,301.279358,58.75781717,850.9000244,0.819999993,37.46443456,73.90508731,111.3695219,110.7247938,79.33733174,
12/11/2019,20:00:00,301.7477272,46.42066164,850.9000244,0.819999993,37.58737168,45.56614281,83.15351449,111.1593886,78.82338317,
12/12/2019,00:00:00,301.800462,45.71775625,850.9000244,0.819999993,39.28963715,44.66615994,83.95579709,111.693228,78.1068932,
12/12/2019,04:00:00,299.857492,46.63920593,850.9000244,0.819999993,39.57873772,64.93636687,104.5151046,112.3564919,77.36362055,
12/12/2019,08:00:00,300.0909737,60.36003366,850.9000244,0.819999993,37.44390229,76.81811536,114.2620176,113.0198807,76.62595442,
12/12/2019,12:00:00,301.5140597,56.42574055,850.9000244,0.819999993,38.06140844,72.87583953,110.937248,113.5658767,75.89730047,
12/12/2019,16:00:00,302.3784941,71.18856183,850.9000244,0.819999993,37.18192143,64.09653304,101.2784545,114.0199913,75.16876684,
12/12/2019,20:00:00,303.0759226,80.13402276,850.9000244,0.819999993,37.37198303,36.2482805,73.62026353,114.4741058,74.4724351,
12/13/2019,00:00:00,303.1444702,56.72647375,850.9000244,0.819999993,37.65226096,38.74660454,76.3988655,114.9218661,74.00824284,
12/13/2019,04:00:00,303.1444702,72.18403968,850.9000244,0.819999993,38.39687462,89.88595325,128.2828279,115.3481628,73.59021712,
12/13/2019,08:00:00,303.1444702,60.79003115,850.9000244,0.819999993,37.50144201,55.05256426,92.55400627,115.7390729,73.29384987,
12/13/2019,12:00:00,302.6112739,46.49586705,850.9000244,0.819999993,37.11806288,111.5544078,148.6724707,115.9910002,73.15253632,
12/13/2019,16:00:00,302.6792572,58.4602032,850.9000244,0.819999993,37.42276932,99.26106622,136.6838355,116.1412803,73.22225078,
12/13/2019,20:00:00,301.862452,69.2471574,850.9000244,0.819999993,37.24854039,68.29534416,105.5438845,116.2885723,73.31558112,
12/14/2019,00:00:00,299.0433993,78.85308979,850.9000244,0.819999993,57.76249696,154.6395511,212.402048,116.4358706,73.49162438,
12/14/2019,04:00:00,294.1577266,75.4321002,850.9000244,0.819999993,64.61062158,198.7873036,263.3979252,116.6035889,73.76750113,
12/14/2019,08:00:00,293.3799341,71.54357118,850.9000244,0.819999993,67.83213433,181.1049478,248.9370821,116.7902798,74.10260429,
12/14/2019,12:00:00,293.332657,80.00487413,850.9000244,0.819999993,63.03680457,220.3605422,283.3973467,116.7506116,74.56057372,
12/14/2019,16:00:00,294.802217,83.60369614,850.9000244,0.819999993,76.7607155,190.9384703,267.6991858,116.4966951,75.02236087,
12/14/2019,20:00:00,297.6761493,83.75158416,850.9000244,0.819999993,58.12498046,145.2144573,203.3394378,116.3180366,75.48414802,
12/15/2019,00:00:00,304.028339,84.27468027,850.9000244,0.819999993,39.60043728,44.64143538,84.24187266,116.2828159,75.94638759,
12/15/2019,04:00:00,301.9366244,84.62272314,850.9000244,0.819999993,40.18814065,39.48779797,79.67593861,116.4501928,76.40979037,
12/15/2019,08:00:00,713.4645021,76.15835501,850.9000244,0.819999993,11.56847144,52.02105158,63.58952302,118.0781924,77.57179613,
12/15/2019,12:00:00,1423.477971,73.62021836,850.9000244,0.819999993,2279.293626,2512.592468,4791.886094,116.8654499,81.88793897,
12/15/2019,16:00:00,1573.449956,73.00127504,850.9000244,0.819999993,7565.699282,8373.291853,15938.99113,133.6963137,109.4811616,
12/15/2019,20:00:00,1834.376302,82.56217035,850.9000244,0.819999993,7410.927434,8046.14823,15457.07566,152.0509763,145.3678533,
12/16/2019,00:00:00,1968.374566,128985.1876,850.9000244,0.819999993,5470.744668,5469.437325,10940.18199,155.3031705,151.4680378,
12/16/2019,04:00:00,3656.308784,162478.977,850.9000244,0.819999993,6564.979492,6128.883821,12693.86331,207.191186,200.5059063,
12/16/2019,08:00:00,5567.988726,164326.6661,850.9000244,0.819999993,8041.354011,7648.041428,15689.39544,255.6022663,254.6488026,
12/16/2019,12:00:00,6074.012205,161378.6453,850.9000244,0.819999993,8043.91749,7857.911376,15901.82887,306.5988639,307.8041413,
12/16/2019,16:00:00,6598.275502,160989.555,850.9000244,0.819999993,6763.197781,6744.941528,13508.13931,335.8418438,336.1079461,8.699999809
12/16/2019,20:00:00,6553.158924,161155.6275,850.9000244,0.819999993,6637.401877,6664.745032,13302.14691,342.0781523,343.871593,
12/17/2019,00:00:00,6669.644083,194478.2871,850.9000244,0.819999993,6269.511627,6317.706591,12587.21822,345.6738343,347.6438861,1.700000048
12/17/2019,04:00:00,6771.273704,254901.9929,850.9000244,0.819999993,5594.245592,5635.862358,11230.10795,348.30545,350.4130402,1.899999976
12/17/2019,08:00:00,6818.730861,287863.7229,842.7999878,0.534999996,5273.17157,5326.263738,10599.43531,349.3811554,351.4111654,
12/17/2019,12:00:00,6837.409887,305000.898,840.0999756,0.439999998,5112.555278,5324.294846,10436.85012,350.0820372,352.4867167,
12/17/2019,16:00:00,6806.617002,322611.6142,840.0999756,0.439999998,4887.895907,5209.192667,10097.08857,350.3617094,352.8053174,2.400000095
12/17/2019,20:00:00,6716.646769,326463.2369,840.0999756,0.439999998,4715.874219,5052.677731,9768.55195,350.1928628,352.5489806,
12/18/2019,00:00:00,6711.647431,325496.8033,840.0999756,0.439999998,4566.343609,4813.445031,9379.78864,349.3625186,350.4102527,
12/18/2019,04:00:00,6707.016512,325015.5758,840.0999756,0.439999998,4284.845793,4495.32762,8780.173412,348.622428,347.3541848,2.299999952
12/18/2019,08:00:00,6703.369203,326032.7838,839.2749939,0.394999996,4398.085621,4651.403748,9049.489369,348.3961654,348.2015366,
12/18/2019,12:00:00,6705.680915,325661.7457,839,0.379999995,4452.224078,4735.544912,9187.76899,347.2010052,347.2656053,
12/18/2019,16:00:00,6706.031518,324901.2238,839,0.379999995,4445.050149,4711.605144,9156.655293,346.5768851,346.7344347,
12/18/2019,20:00:00,6697.773069,325081.1066,839,0.379999995,4320.434753,4594.929553,8915.364306,346.1674308,346.0196345,
12/19/2019,00:00:00,6699.812498,325137.4814,839,0.379999995,4341.064612,4572.145352,8913.209964,346.0694987,346.0072574,
12/19/2019,04:00:00,6692.385537,325043.4974,839,0.379999995,4298.429431,4566.903089,8865.332521,344.2806721,344.0281686,4.300000191
12/19/2019,08:00:00,6685.51024,325005.9193,839.8249817,0.424999997,4201.131136,4456.991743,8658.122878,343.4770604,342.6970022,
12/19/2019,12:00:00,6681.392321,325088.1137,840.0999756,0.439999998,4141.001585,4378.555603,8519.557188,342.1548912,341.0936018,
12/19/2019,16:00:00,6676.183217,325519.316,840.0999756,0.439999998,4153.478519,4384.186989,8537.665508,341.485608,340.4626689,
12/19/2019,20:00:00,6676.077121,325140.3859,840.0999756,0.439999998,4356.330278,4683.504052,9039.834329,341.9812789,343.5132766,
12/20/2019,00:00:00,6670.862799,325231.9124,840.0999756,0.439999998,4544.709164,4912.525052,9457.234216,343.3961197,346.3135376,
12/20/2019,04:00:00,6670.876577,325144.6022,840.0999756,0.439999998,4451.093024,4843.676477,9294.769502,342.0602068,345.1136114,5.900000095
12/20/2019,08:00:00,6671.328402,325248.0281,842.1249847,0.455000006,4313.926433,4705.66742,9019.593853,341.7881026,343.7212606,
12/20/2019,12:00:00,6670.003494,325136.9468,842.7999878,0.460000008,4289.055437,4682.807943,8971.86338,341.1283122,342.6801603,
12/20/2019,16:00:00,6669.161729,325214.4471,842.7999878,0.460000008,4258.155838,4654.337749,8912.493587,340.1146433,341.4043868,
12/20/2019,20:00:00,6672.887424,325116.4039,842.7999878,0.460000008,4286.680632,4673.903717,8960.584349,341.0982457,342.3339771,
12/21/2019,00:00:00,6674.798556,325163.4745,842.7999878,0.460000008,4361.140721,4727.029594,9088.170315,341.6368502,342.9536497,
12/21/2019,04:00:00,6675.775816,325226.853,842.7999878,0.460000008,4406.025222,4719.99613,9126.021352,340.8487886,341.6580143,9.199999809
12/21/2019,08:00:00,6654.347058,323160.2512,837.6250153,0.407499991,4304.62318,4629.315637,8933.938817,339.6759542,339.693186,
12/21/2019,12:00:00,6633.602388,322465.8402,835.9000244,0.389999986,4261.986528,4588.977953,8850.964481,339.130336,338.7668568,
12/21/2019,16:00:00,6627.065611,321800.9195,835.9000244,0.389999986,4197.485596,4534.550848,8732.036444,338.6117981,337.8446331,
12/21/2019,20:00:00,6606.639088,321984.6036,835.9000244,0.389999986,4194.160435,4530.419704,8724.580138,339.4928142,339.2810667,
12/22/2019,00:00:00,6608.2471,321983.9646,835.9000244,0.389999986,4237.783099,4581.786859,8819.569958,339.8381757,339.87326,
12/22/2019,04:00:00,6614.27016,322143.4457,835.9000244,0.389999986,4303.138674,4639.483518,8942.622191,339.843066,339.8909082,14.30000019
12/22/2019,08:00:00,6610.114202,323924.5249,836.2750244,0.494999975,4337.259851,4674.34733,9011.607181,339.8415053,339.8902252,
12/22/2019,12:00:00,6592.375164,324732.6528,836.4000244,0.529999971,4310.754276,4643.965744,8954.72002,340.4037767,340.3353342,
12/22/2019,16:00:00,6607.474552,324512.7138,836.4000244,0.529999971,4382.378316,4719.011802,9101.390118,342.9147854,343.1229852,
12/22/2019,20:00:00,6605.177309,324191.5671,836.4000244,0.529999971,4360.542472,4697.372557,9057.915029,344.5069223,344.9474235,
12/23/2019,00:00:00,6588.314162,325489.2712,836.4000244,0.529999971,4255.763117,4588.714421,8844.477538,344.5529551,344.8981822,
12/23/2019,04:00:00,6566.731816,325354.1654,836.4000244,0.529999971,4195.162902,4526.930925,8722.093827,344.5189207,344.7685544,12.30000019
12/23/2019,08:00:00,6563.751163,325502.2355,837.5250244,0.559999987,4164.697083,4491.7733,8656.470383,344.4820863,344.5975091,
12/23/2019,12:00:00,6562.433586,325381.0411,837.9000244,0.569999993,4185.574136,4554.195706,8739.769842,343.7893789,344.0344489,
12/23/2019,16:00:00,6561.454795,325081.3307,837.9000244,0.569999993,4170.465303,4554.939857,8725.40516,343.3803445,343.6678622,
12/23/2019,20:00:00,6557.074553,324985.6434,837.9000244,0.569999993,4143.523448,4485.855945,8629.379393,343.4750226,343.5899554,
12/24/2019,00:00:00,6543.553569,325510.2214,837.9000244,0.569999993,4086.556239,4388.386488,8474.942727,343.1590308,343.0986886,
12/24/2019,04:00:00,6540.643608,325159.1405,837.9000244,0.569999993,4058.503816,4341.157672,8399.661488,342.3718161,342.0397006,11.19999981
12/24/2019,08:00:00,6537.2947,325240.3904,835.5000153,0.465000004,4020.271839,4307.430471,8327.702311,342.2499413,341.7903782,
12/24/2019,12:00:00,6533.583203,325274.3608,834.7000122,0.430000007,3974.131292,4262.0248,8236.156092,342.3555391,341.8932703,
12/24/2019,16:00:00,6530.54847,325338.8234,834.7000122,0.430000007,3945.655942,4232.701049,8178.356992,342.2159469,341.7479397,
12/24/2019,20:00:00,6529.614822,325096.5281,834.7000122,0.430000007,3925.905175,4208.996127,8134.901302,341.97712,341.4648083,
12/25/2019,00:00:00,6538.617397,325692.9947,834.7000122,0.430000007,4095.756106,4404.292888,8500.048993,341.4428578,342.0850079,
12/25/2019,04:00:00,6553.023553,325596.6643,834.7000122,0.430000007,4178.562841,4554.135031,8732.697872,341.169029,342.1659796,11.10000038
12/25/2019,08:00:00,6551.699212,325216.899,834.4750214,0.422499992,4172.090935,4542.876872,8714.967807,341.1911785,342.1315519,
12/25/2019,12:00:00,6531.548697,325334.6252,834.4000244,0.419999987,4145.482497,4525.264989,8670.747485,341.0536533,341.9662783,
12/25/2019,16:00:00,6529.926202,324876.8725,834.4000244,0.419999987,4126.937254,4491.679785,8618.617039,341.1542347,341.8990124,
12/25/2019,20:00:00,6529.272347,325104.3718,834.4000244,0.419999987,4115.796594,4447.263758,8563.060352,341.4823945,342.2450922,
12/26/2019,00:00:00,6560.521078,324872.6913,834.4000244,0.419999987,4185.477703,4539.700099,8725.177802,341.5393791,342.7112153,
12/26/2019,04:00:00,6575.851166,324254.7372,834.4000244,0.419999987,4229.125673,4555.57235,8784.698023,341.6651352,343.1514055,10.5
12/26/2019,08:00:00,6575.787709,324844.6597,835.2250061,0.517500006,4236.155021,4594.446556,8830.601577,341.5029572,343.2533781,
12/26/2019,12:00:00,6576.978413,325130.1898,835.5,0.550000012,4241.776923,4623.593042,8865.369965,341.7055842,343.5725873,
12/26/2019,16:00:00,6576.955249,324951.9698,835.5,0.550000012,4253.176114,4630.845454,8884.021568,341.8637744,343.7954836,
12/26/2019,20:00:00,6578.788774,326143.6186,835.5,0.550000012,4277.671163,4691.897661,8969.568824,341.905176,343.9228931,
12/27/2019,00:00:00,6581.52208,325302.3943,835.5,0.550000012,4279.235734,4689.2424,8968.478134,341.9642306,344.0950204,
12/27/2019,04:00:00,6582.498008,325388.8288,835.5,0.550000012,4280.692169,4689.941279,8970.633448,341.9853333,344.0963232,10.80000019
12/27/2019,08:00:00,6586.496907,325259.7851,835.9499817,0.542500019,4326.580809,4729.967689,9056.548498,341.948964,344.0653832,
12/27/2019,12:00:00,6588.680309,325204.4202,836.0999756,0.540000021,4344.848013,4750.321676,9095.169689,341.9795783,344.1929565,
12/27/2019,16:00:00,6595.757422,325286.0295,836.0999756,0.540000021,4469.667434,4811.788307,9281.45574,342.0032475,344.19626,
12/27/2019,20:00:00,6600.716228,325472.0513,836.0999756,0.540000021,4537.348371,4873.428995,9410.777367,341.8018316,344.088384,
12/28/2019,00:00:00,6606.362372,325335.2073,836.0999756,0.540000021,4620.929214,4950.784064,9571.713278,341.6768275,343.9723619,
12/28/2019,04:00:00,6594.94167,324955.0029,836.0999756,0.540000021,4522.921069,4886.995144,9409.916213,341.4783251,343.6045143,12.89999962
12/28/2019,08:00:00,6575.086126,324963.2729,835.6499939,0.555000007,4428.916302,4777.365432,9206.281734,341.5501146,343.5065336,
12/28/2019,12:00:00,6568.224839,325359.5739,835.5,0.560000002,4405.851852,4759.74254,9165.594392,341.7147096,343.5400616,
12/28/2019,16:00:00,6561.298131,325325.3248,835.5,0.560000002,4496.38806,4858.14332,9354.53138,341.8307296,343.7641688,
12/28/2019,20:00:00,6576.295924,325546.7041,835.5,0.560000002,4686.152341,5050.014414,9736.166755,342.1956484,344.2627064,
12/29/2019,00:00:00,6578.348262,325282.2916,835.5,0.560000002,4756.671474,5118.997547,9875.669021,342.7934824,345.0017136,
12/29/2019,04:00:00,6582.29435,325672.1541,835.5,0.560000002,4795.348418,5165.377132,9960.72555,342.8172049,345.1166699,9.100000381
12/29/2019,08:00:00,6590.431862,325271.9875,836.1750183,0.537499979,4840.753853,5220.403269,10061.15712,342.8407912,345.2579065,
12/29/2019,12:00:00,6596.556061,325133.4031,836.4000244,0.529999971,4910.750753,5289.21212,10199.96287,342.8658311,345.3947373,
12/29/2019,16:00:00,6592.67495,324825.1972,836.4000244,0.529999971,4852.48348,5237.310355,10089.79384,342.9377828,345.4452101,
